date,location,percent_fully,left
2021-05-03,Lebanon,0.02562544667436922,0.018157065872070995
2021-05-04,Lebanon,0.026430669251896067,0.018632053425990582
2021-05-05,Lebanon,0.02686595241744051,0.01966759075822489
2021-05-06,Lebanon,0.027005137542740823,0.020666939957881117
2021-05-14,Lebanon,0.029891690530811046,0.025349274083641758
2021-05-15,Lebanon,0.02989271610541852,0.025413152730621696
2021-05-16,Lebanon,0.029963627263992574,0.026035530006701394
2021-05-17,Lebanon,0.030364626935515678,0.028201836599007067
2021-05-18,Lebanon,0.03048681682446353,0.029630608537879303
2021-05-19,Lebanon,0.030790093886959996,0.030967518294053337
2021-05-20,Lebanon,0.03155341441623854,0.032396143722267366
2021-05-21,Lebanon,0.03183852415711686,0.033173675785392355
2021-05-22,Lebanon,0.03184072181699002,0.03325132643424411
2021-05-23,Lebanon,0.03196584191910209,0.03347065288958576
2021-05-24,Lebanon,0.032585728513992204,0.03418884813613536
2021-05-25,Lebanon,0.032698395210156356,0.03453754350267718
2021-05-26,Lebanon,0.034491978687973615,0.03581306529306087
2021-05-21,Lesotho,5.694941584836891e-5,0.01704514688281304
2021-02-03,Liechtenstein,1.3110627474630936e-4,0.021920969137582926
2021-02-04,Liechtenstein,1.3110627474630936e-4,0.021920969137582926
2021-02-05,Liechtenstein,1.3110627474630936e-4,0.021920969137582926
2021-02-06,Liechtenstein,1.3110627474630936e-4,0.021920969137582926
2021-02-07,Liechtenstein,1.3110627474630936e-4,0.021920969137582926
2021-02-08,Liechtenstein,0.002884338044418806,0.01916773736791043
2021-02-09,Liechtenstein,0.004824710910664184,0.017253585756614315
2021-02-10,Liechtenstein,0.00616199491307654,0.015968744264100478
2021-02-11,Liechtenstein,0.007866376484778562,0.014264362692398457
2021-02-12,Liechtenstein,0.008653014133256417,0.013477725043920603
2021-02-13,Liechtenstein,0.008653014133256417,0.013477725043920603
2021-02-14,Liechtenstein,0.008653014133256417,0.013477725043920603
2021-02-15,Liechtenstein,0.010593386999501795,0.011563573432624487
2021-02-16,Liechtenstein,0.01174712221726932,0.0156803104596586
2021-02-17,Liechtenstein,0.01174712221726932,0.020950782704460234
2021-02-18,Liechtenstein,0.01174712221726932,0.02409733329837166
2021-02-19,Liechtenstein,0.01174712221726932,0.02409733329837166
2021-02-20,Liechtenstein,0.01174712221726932,0.02409733329837166
2021-02-21,Liechtenstein,0.01174712221726932,0.02409733329837166
2021-02-22,Liechtenstein,0.01174712221726932,0.02942024805307182
2021-02-23,Liechtenstein,0.01174712221726932,0.03476938406272124
2021-02-24,Liechtenstein,0.01174712221726932,0.03476938406272124
2021-02-25,Liechtenstein,0.01651939061803498,0.030180664446600412
2021-02-26,Liechtenstein,0.021501429058394736,0.025198626006240656
2021-02-27,Liechtenstein,0.021501429058394736,0.025198626006240656
2021-02-28,Liechtenstein,0.021501429058394736,0.025198626006240656
2021-03-01,Liechtenstein,0.021501429058394736,0.025198626006240656
2021-03-02,Liechtenstein,0.021501429058394736,0.025198626006240656
2021-03-03,Liechtenstein,0.021501429058394736,0.028397619110050606
2021-03-04,Liechtenstein,0.021501429058394736,0.033536985080105934
2021-03-05,Liechtenstein,0.021501429058394736,0.039017227364501667
2021-03-06,Liechtenstein,0.021501429058394736,0.039017227364501667
2021-03-07,Liechtenstein,0.021501429058394736,0.039017227364501667
2021-03-08,Liechtenstein,0.021501429058394736,0.039017227364501667
2021-03-09,Liechtenstein,0.021527650313343995,0.04449746964889739
2021-03-10,Liechtenstein,0.021527650313343995,0.04976794189369903
2021-03-11,Liechtenstein,0.021527650313343995,0.056034821826572614
2021-03-12,Liechtenstein,0.021527650313343995,0.056034821826572614
2021-03-13,Liechtenstein,0.021527650313343995,0.056034821826572614
2021-03-14,Liechtenstein,0.021527650313343995,0.056034821826572614
2021-03-15,Liechtenstein,0.021527650313343995,0.05629703437606523
2021-03-16,Liechtenstein,0.02677190130319637,0.05144610221045179
2021-03-17,Liechtenstein,0.03238324986233841,0.04630673624039647
2021-03-18,Liechtenstein,0.035503579201300574,0.043474840705876185
2021-03-19,Liechtenstein,0.035503579201300574,0.043474840705876185
2021-03-20,Liechtenstein,0.035503579201300574,0.043474840705876185
2021-03-21,Liechtenstein,0.035503579201300574,0.043474840705876185
2021-03-22,Liechtenstein,0.04077405144610221,0.038256810970973075
2021-03-23,Liechtenstein,0.04596585992605606,0.03319610876576552
2021-03-24,Liechtenstein,0.04596585992605606,0.03946298869863911
2021-03-25,Liechtenstein,0.04596585992605606,0.04575608988646196
2021-03-26,Liechtenstein,0.04596585992605606,0.052022969819335546
2021-03-27,Liechtenstein,0.04596585992605606,0.052022969819335546
2021-03-28,Liechtenstein,0.04596585992605606,0.052022969819335546
2021-03-29,Liechtenstein,0.04596585992605606,0.05828984975220913
2021-03-30,Liechtenstein,0.046201851220599416,0.06437318090043789
2021-03-31,Liechtenstein,0.04940084432440937,0.06117418779662794
2021-04-01,Liechtenstein,0.05456643154941396,0.05600860057162335
2021-04-02,Liechtenstein,0.059915567559063375,0.05071190707187246
2021-04-03,Liechtenstein,0.059915567559063375,0.05071190707187246
2021-04-04,Liechtenstein,0.059915567559063375,0.05071190707187246
2021-04-05,Liechtenstein,0.059915567559063375,0.05071190707187246
2021-04-06,Liechtenstein,0.06539580984345911,0.04525788604242599
2021-04-07,Liechtenstein,0.07061383957836222,0.040066077562472144
2021-04-08,Liechtenstein,0.07682827700133728,0.03393030390434487
2021-04-09,Liechtenstein,0.07682827700133728,0.04074783019115295
2021-04-10,Liechtenstein,0.07682827700133728,0.04074783019115295
2021-04-11,Liechtenstein,0.07682827700133728,0.04074783019115295
2021-04-12,Liechtenstein,0.07709048955082991,0.04753913522301177
2021-04-13,Liechtenstein,0.07737892335527179,0.05417311272517501
2021-04-14,Liechtenstein,0.07787712719930776,0.061226630306526475
2021-04-15,Liechtenstein,0.0781917822586989,0.06838503290767496
2021-04-16,Liechtenstein,0.07824422476859742,0.07583186931326534
2021-04-17,Liechtenstein,0.07824422476859742,0.07583186931326534
2021-04-18,Liechtenstein,0.07824422476859742,0.07583186931326534
2021-04-19,Liechtenstein,0.078401552298293,0.09014867451556231
2021-04-20,Liechtenstein,0.078401552298293,0.10433437344311298
2021-04-21,Liechtenstein,0.08464221097621732,0.10491124105199676
2021-04-22,Liechtenstein,0.09101397592888796,0.10535700238613419
2021-04-23,Liechtenstein,0.09714974958701524,0.10611741877966278
2021-04-24,Liechtenstein,0.09714974958701524,0.10611741877966278
2021-04-25,Liechtenstein,0.09714974958701524,0.10611741877966278
2021-04-26,Liechtenstein,0.10333796575504103,0.10003408763143404
2021-04-27,Liechtenstein,0.1094212969032698,0.09439651781734273
2021-04-28,Liechtenstein,0.10947373941316832,0.10145003539869418
2021-04-29,Liechtenstein,0.10952618192306683,0.1083986679602486
2021-04-30,Liechtenstein,0.10968350945276241,0.121456852924981
2021-05-01,Liechtenstein,0.10968350945276241,0.121456852924981
2021-05-02,Liechtenstein,0.10968350945276241,0.121456852924981
2021-05-03,Liechtenstein,0.10968350945276241,0.12877258305582506
2021-05-04,Liechtenstein,0.10968350945276241,0.13590476440202426
2021-05-05,Liechtenstein,0.10970973070771167,0.14319427327791906
2021-05-06,Liechtenstein,0.10970973070771167,0.15053622466371241
2021-05-07,Liechtenstein,0.11634370820987493,0.14408579594619397
2021-05-08,Liechtenstein,0.11634370820987493,0.14408579594619397
2021-05-09,Liechtenstein,0.11634370820987493,0.14408579594619397
2021-05-10,Liechtenstein,0.12331856202637859,0.14481999108477334
2021-05-11,Liechtenstein,0.13000498203844035,0.1456066287332512
2021-05-12,Liechtenstein,0.13758292471877703,0.13821223483755934
2021-05-13,Liechtenstein,0.14495109735951964,0.130975168471563
2021-05-14,Liechtenstein,0.1521881637255159,0.12389542963526234
2021-05-15,Liechtenstein,0.1521881637255159,0.12389542963526234
2021-05-16,Liechtenstein,0.1521881637255159,0.12389542963526234
2021-05-17,Liechtenstein,0.1665574114377114,0.10981461572750872
2021-05-18,Liechtenstein,0.1807168891103128,0.09578624432965366
2021-05-19,Liechtenstein,0.1875344153971209,0.09633689068358814
2021-05-20,Liechtenstein,0.19429949917403047,0.09701864331226892
2021-05-21,Liechtenstein,0.2011694679707371,0.0979101659805438
2021-05-22,Liechtenstein,0.2011694679707371,0.0979101659805438
2021-05-23,Liechtenstein,0.2011694679707371,0.0979101659805438
2021-01-17,Lithuania,4.007653847439528e-4,0.018402147309012885
2021-01-18,Lithuania,0.0010160559616881517,0.018834136394676397
2021-01-19,Lithuania,0.002454550229935007,0.01826806906388773
2021-01-20,Lithuania,0.003128982169797424,0.018195703545285935
2021-01-21,Lithuania,0.0033633435955230354,0.018295986725886396
2021-01-22,Lithuania,0.003389057231574435,0.01838892315332931
2021-01-23,Lithuania,0.003389057231574435,0.018391861854592326
2021-01-24,Lithuania,0.003389057231574435,0.018391861854592326
2021-01-25,Lithuania,0.003389057231574435,0.018429330295695795
2021-01-26,Lithuania,0.003631500085773343,0.019101190871953073
2021-01-27,Lithuania,0.004756287994193126,0.01938881625807087
2021-01-28,Lithuania,0.006113967977707012,0.01927788028539197
2021-01-29,Lithuania,0.007982247305670114,0.01850940990511301
2021-01-30,Lithuania,0.00814681457639907,0.018416840815327972
2021-01-31,Lithuania,0.00814681457639907,0.01841977951659099
2021-02-01,Lithuania,0.00881977716562998,0.018133256143446824
2021-02-02,Lithuania,0.009647756246485038,0.01791469023700993
2021-02-03,Lithuania,0.011549830638972835,0.016609172200914596
2021-02-04,Lithuania,0.014614896056299639,0.01410356203653467
2021-02-05,Lithuania,0.016961816352476646,0.012101204463446414
2021-02-06,Lithuania,0.017203157193701923,0.011885209920614658
2021-02-07,Lithuania,0.01723805427120025,0.011851047518432085
2021-02-08,Lithuania,0.018135460169394088,0.011034455904971218
2021-02-09,Lithuania,0.018792259901678404,0.010771809479589067
2021-02-10,Lithuania,0.019392122296991762,0.011832680635538228
2021-02-11,Lithuania,0.01987149794052142,0.0142075185937139
2021-02-12,Lithuania,0.02023148884524101,0.01616653032317265
2021-02-13,Lithuania,0.02023148884524101,0.016330730256243733
2021-02-14,Lithuania,0.02023148884524101,0.016330730256243733
2021-02-15,Lithuania,0.02048678851746562,0.017528251020923185
2021-02-16,Lithuania,0.020558419360751663,0.01757122952689481
2021-02-17,Lithuania,0.022004260382156058,0.017721837966624434
2021-02-18,Lithuania,0.02377776659438686,0.01833859789420014
2021-02-19,Lithuania,0.024998429631512574,0.019747337812158948
2021-02-20,Lithuania,0.02502120456630096,0.0200709622887487
2021-02-21,Lithuania,0.02502120456630096,0.0200709622887487
2021-02-22,Lithuania,0.025600496052773196,0.020925757018628796
2021-02-23,Lithuania,0.02600640416472743,0.023295084911936305
2021-02-24,Lithuania,0.02634619149826378,0.026918136231578477
2021-02-25,Lithuania,0.026693692922615548,0.03058122735592925
2021-02-26,Lithuania,0.027076826099781397,0.03350339842434185
2021-02-27,Lithuania,0.027088213567175588,0.03377082023927641
2021-02-28,Lithuania,0.027088213567175588,0.03392767341918994
2021-03-01,Lithuania,0.02714221220288353,0.03659785085429883
2021-03-02,Lithuania,0.027366655511846454,0.039583203999866284
2021-03-03,Lithuania,0.028190226540806988,0.04234154247286568
2021-03-04,Lithuania,0.030098178335820822,0.04419806699577672
2021-03-05,Lithuania,0.03181254318513341,0.04591757457229957
2021-03-06,Lithuania,0.03186507247020984,0.04604246937597781
2021-03-07,Lithuania,0.03186543980786771,0.04604246937597781
2021-03-08,Lithuania,0.032218451297087634,0.04860685356561808
2021-03-09,Lithuania,0.03272060187540568,0.051970564498798985
2021-03-10,Lithuania,0.033660251604255384,0.055833487309034924
2021-03-11,Lithuania,0.03390967387395396,0.05575193834898621
2021-03-12,Lithuania,0.03658683072456251,0.05698068281458522
2021-03-13,Lithuania,0.03684874247462891,0.05709823086510589
2021-03-14,Lithuania,0.03684874247462891,0.05710741430655282
2021-03-15,Lithuania,0.03726126266442493,0.05923650337160869
2021-03-16,Lithuania,0.038969750111211475,0.059566372588382356
2021-03-17,Lithuania,0.04186400351762541,0.05764813533894797
2021-03-18,Lithuania,0.043925135115974005,0.05660452905291904
2021-03-19,Lithuania,0.04616479281605089,0.055522352312812995
2021-03-20,Lithuania,0.046256994568178056,0.05560757464944048
2021-03-21,Lithuania,0.0462643413213356,0.05560463594817747
2021-03-22,Lithuania,0.04676208384775911,0.057627931767764734
2021-03-23,Lithuania,0.048846357718553966,0.05817746890394892
2021-03-24,Lithuania,0.05085789873308915,0.06061585627693734
2021-03-25,Lithuania,0.053378202403784165,0.06178986743151265
2021-03-26,Lithuania,0.05581695711443046,0.06293889962535232
2021-03-27,Lithuania,0.055858098932112694,0.06401372961230081
2021-03-28,Lithuania,0.055888955295374375,0.06401960701482684
2021-03-29,Lithuania,0.05663869145510161,0.06540630667331301
2021-03-30,Lithuania,0.058896716038072346,0.06560026095667215
2021-03-31,Lithuania,0.06158195431715419,0.06782816385169699
2021-04-01,Lithuania,0.06257192930513307,0.0725569015215493
2021-04-02,Lithuania,0.06509921239132775,0.07475468272862819
2021-04-03,Lithuania,0.06532034966136978,0.07749355230576012
2021-04-04,Lithuania,0.06532108433668553,0.07837699937295463
2021-04-05,Lithuania,0.06533798186894789,0.0797074963697856
2021-04-06,Lithuania,0.06642713802455358,0.08292243555152629
2021-04-07,Lithuania,0.06682092399379787,0.08681143933547149
2021-04-08,Lithuania,0.068671203776525,0.09299189542925426
2021-04-09,Lithuania,0.06998480324109363,0.10255002128721727
2021-04-10,Lithuania,0.07005129135716938,0.10814604316731753
2021-04-11,Lithuania,0.07006671953880023,0.10874517088731514
2021-04-12,Lithuania,0.07024267427692336,0.11160232319028347
2021-04-13,Lithuania,0.07131089218603008,0.11636742728826564
2021-04-14,Lithuania,0.07372062722170407,0.12133493443573813
2021-04-15,Lithuania,0.07559368193921957,0.12607873294956345
2021-04-16,Lithuania,0.07735102529450379,0.13004487764166284
2021-04-17,Lithuania,0.0774230234754477,0.13081187867131028
2021-04-18,Lithuania,0.07742339081310558,0.13084200035925625
2021-04-19,Lithuania,0.07777750431529913,0.13227167852371402
2021-04-20,Lithuania,0.07944264591845618,0.13453484583389505
2021-04-21,Lithuania,0.08413097644594204,0.1349403866081914
2021-04-22,Lithuania,0.08793916594515429,0.1368975616493608
2021-04-23,Lithuania,0.09087162246798744,0.1400702570004456
2021-04-24,Lithuania,0.09108578032252981,0.14130708289451788
2021-04-25,Lithuania,0.09108688233550344,0.14140185601025018
2021-04-26,Lithuania,0.09154678908316562,0.142747781188712
2021-04-27,Lithuania,0.09199347167514421,0.14664302971284113
2021-04-28,Lithuania,0.09254484549961778,0.15117597641104497
2021-04-29,Lithuania,0.09977919333385006,0.14868579442829588
2021-04-30,Lithuania,0.10935678808768055,0.1433582963761038
2021-05-01,Lithuania,0.11268082655381075,0.14250350164622372
2021-05-02,Lithuania,0.11294457499216652,0.14224967132463062
2021-05-03,Lithuania,0.11439702809141271,0.14424798818348222
2021-05-04,Lithuania,0.1206880528202165,0.14205314567766636
2021-05-05,Lithuania,0.1287863788257758,0.13858107013541168
2021-05-06,Lithuania,0.13630835204612585,0.1365732024974553
2021-05-07,Lithuania,0.14169976685078856,0.1382111611139294
2021-05-08,Lithuania,0.14232166950557454,0.14276504605863224
2021-05-09,Lithuania,0.1423415057390999,0.14534375641692973
2021-05-10,Lithuania,0.14417782669082768,0.14924708636953216
2021-05-11,Lithuania,0.14810209488992912,0.15111132498325855
2021-05-12,Lithuania,0.15292670768848737,0.1530721734010067
2021-05-13,Lithuania,0.1579000922384859,0.15415655416706003
2021-05-14,Lithuania,0.16336938262661854,0.15475053915984732
2021-05-15,Lithuania,0.164483150405302,0.15477515078292511
2021-05-16,Lithuania,0.16455845462516683,0.15480784383447616
2021-05-17,Lithuania,0.16633673622695003,0.1569953395871345
2021-05-18,Lithuania,0.17138542499681333,0.15587716375655655
2021-05-19,Lithuania,0.17750269901344126,0.15573280005701082
2021-05-20,Lithuania,0.183677277704698,0.1553055863608997
2021-05-21,Lithuania,0.18923325978008965,0.15359232352456076
2021-05-22,Lithuania,0.19168009591920923,0.15202783243966203
2021-05-23,Lithuania,0.19180462338522958,0.1524462300319841
2021-05-24,Lithuania,0.19510405022828198,0.15110618225604833
2021-05-25,Lithuania,0.19899525803817447,0.152652673795711
2021-05-26,Lithuania,0.20340294259504219,0.1539640692343324
2021-01-25,Luxembourg,0.0019888941429064373,0.009687272355489666
2021-01-26,Luxembourg,0.0019888941429064373,0.011238450036423122
2021-01-27,Luxembourg,0.0021438521604662157,0.012404628931460632
2021-01-28,Luxembourg,0.002369100412795379,0.013430227356959373
2021-01-31,Luxembourg,0.0026838089639219394,0.0144861783838358
2021-02-01,Luxembourg,0.0030432476644471993,0.01506607282068322
2021-02-02,Luxembourg,0.0037173949160990197,0.015332856211739748
2021-02-03,Luxembourg,0.004488989993226577,0.015634784720180966
2021-02-04,Luxembourg,0.005052909376717318,0.01612362135289532
2021-02-07,Luxembourg,0.005891599677942924,0.0163776247012665
2021-02-08,Luxembourg,0.006469896609454675,0.016037356064769255
2021-02-09,Luxembourg,0.007070558615665776,0.015657149794880316
2021-02-10,Luxembourg,0.007781448490037957,0.016264201822434085
2021-02-11,Luxembourg,0.008401280560277072,0.01736807800938055
2021-02-14,Luxembourg,0.009006735082495176,0.018561414495124412
2021-02-15,Luxembourg,0.009535509348601224,0.01930744948688129
2021-02-16,Luxembourg,0.010057893593364602,0.021288356103109387
2021-02-17,Luxembourg,0.010406149756540186,0.02251044768489527
2021-02-18,Luxembourg,0.011310337776528174,0.023599946323820724
2021-02-21,Luxembourg,0.012342326223369586,0.02481405037892826
2021-02-22,Luxembourg,0.013165041471238514,0.02467187240405383
2021-02-23,Luxembourg,0.014157092284688231,0.024994568481858732
2021-02-24,Luxembourg,0.015136363055452606,0.02525655935690825
2021-02-25,Luxembourg,0.01594629826063619,0.025731018441601597
2021-02-28,Luxembourg,0.017093307091645686,0.026187904967602593
2021-03-01,Luxembourg,0.018316996178767236,0.025862013879126355
2021-03-02,Luxembourg,0.01914450394264317,0.026346057995833703
2021-03-03,Luxembourg,0.020315475353687683,0.026652779020281923
2021-03-04,Luxembourg,0.021483251754060857,0.02759690467366161
2021-03-07,Luxembourg,0.022553580328958298,0.02951071606579166
2021-03-08,Luxembourg,0.022807583677329483,0.030290298669597558
2021-03-09,Luxembourg,0.023053599499022328,0.03210825974158754
2021-03-10,Luxembourg,0.02358556877579971,0.03503169450585965
2021-03-11,Luxembourg,0.024453014173067337,0.038741101895280336
2021-03-14,Luxembourg,0.024871560571012308,0.04458637391848888
2021-03-15,Luxembourg,0.0253236545810063,0.04614074661009368
2021-03-16,Luxembourg,0.026310912878449014,0.049727146088667934
2021-03-17,Luxembourg,0.027052155354198883,0.053174562603039086
2021-03-18,Luxembourg,0.027906820708781168,0.056553286387976534
2021-03-21,Luxembourg,0.0285506153590553,0.061521527981903454
2021-03-22,Luxembourg,0.028956381714314926,0.062750009585032
2021-03-23,Luxembourg,0.029852582207624573,0.0648954592508339
2021-03-24,Luxembourg,0.030835047989060282,0.06665431262540417
2021-03-25,Luxembourg,0.03169610336498524,0.06864640177898194
2021-03-28,Luxembourg,0.03366103492785666,0.07594859866831956
2021-03-30,Luxembourg,0.03460675808657201,0.07867394277096887
2021-03-31,Luxembourg,0.03595185757920431,0.08090885273556814
2021-04-01,Luxembourg,0.03753179035617979,0.08365815941825246
2021-04-05,Luxembourg,0.04039771492836786,0.09323680141091673
2021-04-06,Luxembourg,0.04218692090431582,0.09576724986261455
2021-04-07,Luxembourg,0.045401101639679475,0.09632477922476262
2021-04-08,Luxembourg,0.049329367260086646,0.09616183368052449
2021-04-11,Luxembourg,0.05467462011323118,0.09877215739900572
2021-04-12,Luxembourg,0.05607722979794753,0.10365413370480658
2021-04-13,Luxembourg,0.060364934118879957,0.10508070596955794
2021-04-14,Luxembourg,0.06446253530486792,0.10673092898130279
2021-04-15,Luxembourg,0.06867036435901695,0.10774853988012321
2021-04-18,Luxembourg,0.07344211279665674,0.11525202244175495
2021-04-19,Luxembourg,0.07389420680665074,0.11662268201975795
2021-04-20,Luxembourg,0.07414980766035759,0.11804286426316662
2021-04-21,Luxembourg,0.07492459774815648,0.12178741676997203
2021-04-22,Luxembourg,0.07574411798535408,0.1251246054161821
2021-04-25,Luxembourg,0.07701573223254565,0.13160408705765078
2021-04-26,Luxembourg,0.07767230692550513,0.13298592917300345
2021-04-27,Luxembourg,0.07864039515891984,0.1333182102828223
2021-04-28,Luxembourg,0.07991839942745409,0.13806599614042708
2021-04-29,Luxembourg,0.08135136171354812,0.1430901504211024
2021-05-02,Luxembourg,0.08323482050430049,0.15391484657558757
2021-05-03,Luxembourg,0.08715669610336499,0.15590214321315832
2021-05-04,Luxembourg,0.0915993584418572,0.15744693087274914
2021-05-05,Luxembourg,0.09556915920099174,0.1607138292841898
2021-05-06,Luxembourg,0.0989462854805935,0.16524275691080806
2021-05-09,Luxembourg,0.10566539292241237,0.1740993264917505
2021-05-10,Luxembourg,0.1103205234705484,0.17632624892967141
2021-05-11,Luxembourg,0.11564341124899358,0.17716014671489
2021-05-13,Luxembourg,0.12485941953046123,0.1814206934451161
2021-05-16,Luxembourg,0.1363183253032065,0.1825133870947129
2021-05-17,Luxembourg,0.138398277250246,0.18888104336268485
2021-05-18,Luxembourg,0.14035202627576776,0.19431575651462674
2021-05-19,Luxembourg,0.1450071568239038,0.19572635372602143
2021-05-20,Luxembourg,0.14953129193451506,0.19557778572980436
2021-05-25,Luxembourg,0.16219631423568956,0.19464164760310296
2021-04-07,Macao,0.027041220189052917,0.036279803246979256
2021-04-08,Macao,0.02905094695861349,0.03549747282633804
2021-04-09,Macao,0.030940552128154348,0.03497540587240622
2021-04-10,Macao,0.033182821995188974,0.03452725990310192
2021-04-11,Macao,0.03479368345186358,0.0342577563133141
2021-04-12,Macao,0.03619202207773407,0.03410683430303292
2021-04-13,Macao,0.0376750618318236,0.03429317678511478
2021-04-14,Macao,0.03894403873459595,0.03468742203646152
2021-04-15,Macao,0.04021455565788136,0.035206408949367204
2021-04-16,Macao,0.04166063491965713,0.03562375450841006
2021-04-17,Macao,0.043596440704590185,0.03588709801614557
2021-04-18,Macao,0.044976299084303804,0.03616430170849876
2021-04-19,Macao,0.04587875110496472,0.036459985647008815
2021-04-20,Macao,0.04679968337178251,0.03731931709330368
2021-04-21,Macao,0.04759125391550215,0.038264889688330646
2021-04-22,Macao,0.048296583310489694,0.039378324519282595
2021-04-23,Macao,0.04909123389523549,0.04051639967844372
2021-04-24,Macao,0.04983660382356293,0.041643694694013314
2021-04-25,Macao,0.05064819463395252,0.042985052560900114
2021-04-26,Macao,0.05155064665461344,0.04416932833545342
2021-04-27,Macao,0.05252855968041494,0.04610513412038649
2021-04-28,Macao,0.05355575336263479,0.047797616664253965
2021-04-29,Macao,0.05461528747562917,0.048743189259280936
2021-04-30,Macao,0.05553621974244697,0.0495101194747914
2021-05-01,Macao,0.056406331332333345,0.05094541859297566
2021-05-02,Macao,0.05728414302478509,0.05152600632640427
2021-05-03,Macao,0.057504365958154564,0.051793969895679005
2021-05-04,Macao,0.05801873280952102,0.05242999836757825
2021-05-05,Macao,0.058848803866067494,0.05338635110619674
2021-05-06,Macao,0.05980053654314676,0.05425184263454389
2021-05-07,Macao,0.06086931077921958,0.05492637161926996
2021-05-08,Macao,0.062378530882031345,0.05547769896295019
2021-05-09,Macao,0.06351198597965325,0.05598898577329049
2021-05-10,Macao,0.06466392132343203,0.056166088132293915
2021-05-11,Macao,0.06611154060572087,0.05636013071694114
2021-05-12,Macao,0.06746675865722532,0.0565926738144152
2021-05-13,Macao,0.06898367886260245,0.05657265354774524
2021-05-14,Macao,0.07066230122185227,0.05631393010154895
2021-05-15,Macao,0.07267818807346514,0.05632317022462739
2021-05-16,Macao,0.07433679016604501,0.05632471024514048
2021-05-17,Macao,0.0755688065765036,0.05645869202977784
2021-05-18,Macao,0.07724434889472728,0.05666967484006885
2021-05-19,Macao,0.07811446048461365,0.057259502696575926
2021-05-20,Macao,0.0794927788438142,0.05721638212220986
2021-05-21,Macao,0.0814948055108094,0.057518226142772216
2021-05-22,Macao,0.08375093556246169,0.05813885440954075
2021-05-23,Macao,0.08559434011661035,0.058499219209599884
2021-05-24,Macao,0.0871158803835267,0.05951255270720206
2021-05-25,Macao,0.08893002454792698,0.061148054492085824
2021-05-26,Macao,0.09061018692768988,0.06171478204089678
2021-03-18,Malaysia,2.447012448063551e-5,0.01185015212569685
2021-03-19,Malaysia,1.3962183399998974e-4,0.012064729164229696
2021-03-20,Malaysia,3.276277777685088e-4,0.012112896997645492
2021-03-21,Malaysia,5.057159059331339e-4,0.012234258928150462
2021-03-22,Malaysia,9.535006459556723e-4,0.012086665765721174
2021-03-23,Malaysia,0.0016103628258272772,0.011671106202255836
2021-03-24,Malaysia,0.0022952791383105196,0.011196873953956247
2021-03-25,Malaysia,0.002890595247518708,0.010800439399396861
2021-03-26,Malaysia,0.0032420134240878345,0.010556943122841446
2021-03-27,Malaysia,0.003646203030723786,0.010201261212461298
2021-03-28,Malaysia,0.003989062843049054,0.009965550884604268
2021-03-29,Malaysia,0.004928320146346175,0.009343045748195375
2021-03-30,Malaysia,0.005820460101369345,0.008802169486632237
2021-03-31,Malaysia,0.006654977856700109,0.00826215833048003
2021-04-01,Malaysia,0.00746950549771399,0.00793147178715144
2021-04-02,Malaysia,0.008174751787354124,0.007461070719957406
2021-04-03,Malaysia,0.008620868109798438,0.007089477049340483
2021-04-04,Malaysia,0.008890101272329066,0.0069918746210143115
2021-04-05,Malaysia,0.00947917626392982,0.006686955860282758
2021-04-06,Malaysia,0.01014193969856885,0.006362757607536155
2021-04-07,Malaysia,0.01069857323725967,0.006194525501731787
2021-04-08,Malaysia,0.011152784474620557,0.006110702966736881
2021-04-09,Malaysia,0.011594266303792023,0.005891367848443912
2021-04-10,Malaysia,0.011902954452385494,0.005753599811753062
2021-04-11,Malaysia,0.012231694508539486,0.005808935661430863
2021-04-12,Malaysia,0.012660941275470634,0.006159828595429066
2021-04-13,Malaysia,0.012898412710771348,0.00664889122220177
2021-04-14,Malaysia,0.013136131319046613,0.00705576883493597
2021-04-15,Malaysia,0.01341843375260667,0.00733139759818313
2021-04-16,Malaysia,0.01353951761351527,0.007691899381567037
2021-04-17,Malaysia,0.013572453412374307,0.007923222389125774
2021-04-18,Malaysia,0.013688099467842765,0.007995520484182195
2021-04-19,Malaysia,0.013941698939732988,0.008501947012417167
2021-04-20,Malaysia,0.014284589648680075,0.008839801572007758
2021-04-21,Malaysia,0.014651579722645969,0.00875406344646008
2021-04-22,Malaysia,0.01511178490463974,0.008735123817285041
2021-04-23,Malaysia,0.015317000266761433,0.008905549583238557
2021-04-24,Malaysia,0.015402089563250915,0.009065254221420887
2021-04-25,Malaysia,0.015576995339368184,0.00917107515115091
2021-04-26,Malaysia,0.015851326444498947,0.009551906911691707
2021-04-27,Malaysia,0.016215875685341143,0.009888865469249549
2021-04-28,Malaysia,0.01662225895212624,0.010295465012387383
2021-04-29,Malaysia,0.016808318408720165,0.010307978144224069
2021-05-01,Malaysia,0.017020207441154758,0.010281932292030668
2021-05-02,Malaysia,0.017405611901724766,0.010576933237158331
2021-05-03,Malaysia,0.018091177043266207,0.010168819759551369
2021-05-04,Malaysia,0.01883269596692183,0.01083022374283036
2021-05-05,Malaysia,0.019537973153183782,0.01110857140879759
2021-05-06,Malaysia,0.020115925360929703,0.01166721322790664
2021-05-07,Malaysia,0.02045612806377854,0.011842489763485741
2021-05-08,Malaysia,0.02071464009853798,0.012156214061435706
2021-05-09,Malaysia,0.02091744552415779,0.012748656784814735
2021-05-11,Malaysia,0.02224881185495964,0.013482698725990155
